1_name_lt;氷霜
202166_name;エルフの乱暴者
202166_tooltip;アビリティを有していない。
202167_fluff;多くの者は恐怖のあまり脱走した。俺は単に退屈だったからだ
202167_name;残酷な脱走兵
202167_tooltip;アビリティを有していない。
202168_fluff;知識を行使するだけで十分な富を得られるというのに、どうして鉄を黄金に変える術を学ぶ必要が？
202168_name;女魔術師の傭兵
202168_tooltip;<keyword=deploy>配備</keyword>：ユニット1体に{Boost}ブーストを与える。
202169_fluff;たしかに誓いは破ったが、剣の腕は関係ない
202169_name;手練れの傭兵
202169_tooltip;<keyword=deploy>配備</keyword>｜<keyword=melee>近接</keyword>：{Boost}ブーストを得る。
202170_fluff;やっとだ！ やっと自由に音楽を奏でられる！
202170_name;鼓手
202170_tooltip;毎5ターン開始時、両隣のユニットに{Boost}ずつブーストを与える。
202171_fluff;この剣を持つ者は、必ず勝利を得るという。つまり持ち主が死んだら、剣に裏切られたということだ
202171_name;呪われた剣
202171_tooltip;<keyword=order>命令</keyword>：ユニット1体に{Boost}ブーストと<keyword=doomed>破滅</keyword>を与えた後、自身を破壊する。
202172_fluff;軍では何もかもが最悪だった。俸給、飯、すべてだ
202172_name;古参兵
202172_tooltip;アビリティを有していない。
202173_fluff;その荷馬車に一歩でも近づいたら、目玉をぶち抜くぞ！
202173_name;隊商の護衛
202173_tooltip;アビリティを有していない。
202174_fluff;道はこちらであっているはずなんですがね‥
202174_name;隊商の案内人
202174_tooltip;アビリティを有していない。
202175_fluff;荷馬車の中身？ そんなもの知るか
202175_name;雇われの護衛
202175_tooltip;<keyword=deploy>配備</keyword>｜<keyword=melee>近接</keyword>：{Boost2}ブーストを得る。\n<keyword=deploy>配備</keyword>｜<keyword=ranged>間接</keyword>：配置列にある自身を除く全てのユニットに{Boost}ずつブーストを与える。
202176_fluff;有能な指揮官は霧を喜び、無能な指揮官は霧を怖れる
202176_name;濃霧
202176_tooltip;何れかの敵陣列に列効果を付与：\n{Counter}ターン間（ターン開始時）、配置列にある最高戦力値ユニット1体に{Damage}ダメージを与える。
202177_fluff;エルフは人間よりも馬のことを理解しているという。あながち間違いではない
202177_name;スコイア＝テルの騎兵
202177_tooltip;<keyword=deploy>配備</keyword>：ユニット1体に{Damage}ダメージを与える。
202178_fluff;友達を見棄てるだなんて、ごめんだね！
202178_name;ダンディリオン：親友
202178_tooltip;ラウンド終了時、このカードを自軍墓地から自軍デッキに移動させる。
202179_fluff;いいか、覚えておけ！ 戦場では先に剣を抜いたほうが、常に優位に立てる！
202179_name;戦術的優位
202179_tooltip;【<keyword=immune>耐性</keyword>】【<keyword=doomed>破滅</keyword>】\n<keyword=order>命令</keyword>：自軍ユニット1体に{Boost}ブーストを与えた後、自身を<keyword=banish>消滅</keyword>させる。
202180_fluff;ついさっきまで太陽が見えてたのに！ 本当だって！
202180_name;不自然な霧
202180_tooltip;毎ターン開始時、配置列にある最高戦力値ユニット1体に{Damage}ダメージを与える。
32_name_lt;ラグ・ナ・ログ
32_tooltip_lt;毎ターン開始時、配置列にある最高戦力値ユニット1体に{Damage}ダメージを与える。
4_name_lt;豪雨
4_tooltip_lt;{Counter}ターン間（ターン開始時）、ユニット{MaxTargets}体を無作為に選んで{Damage}ずつダメージを与える。
64_name_lt;スケリッジの嵐
64_tooltip_lt;{Counter}ターン間（ターン開始時）、列にある全てのユニットに{Damage}ずつダメージを与える。
card_category_1;二重スパイ
card_category_10;ワイルドハント
card_category_11;戦術
card_category_12;野獣
card_category_13;リーダー
card_category_14;魔術師
card_category_15;ボス
card_category_16;吸血鬼
card_category_17;シントラ
card_category_18;昆虫種
card_category_19;はぐれ者
card_category_2;ゴーレム
card_category_20;呪文
card_category_21;レダニア
card_category_22;攻城支援
card_category_23;ドラムンド一族
card_category_24;死霊
card_category_25;呪縛
card_category_26;兵士
card_category_27;ケイドウェン
card_category_28;ヴォジャノーイ
card_category_29;テルショック一族
card_category_3;トルダーロク一族
card_category_30;ディムン一族
card_category_31;ウィッチャー
card_category_32;狂信者
card_category_33;錬金術
card_category_34;無鉄砲
card_category_35;ヘイマイ一族
card_category_36;速攻
card_category_37;ドリアード
card_category_38;スペシャル
card_category_39;エルフ
card_category_4;ライリア
card_category_40;屍食
card_category_41;兵器
card_category_42;エイダーン
card_category_43;支援
card_category_44;アン・クライト一族
card_category_46;罠
card_category_47;ドワーフ
card_category_48;竜族
card_category_49;攻城兵器
card_category_5;テメリア
card_category_50;将校
card_category_52;天候
card_category_53;オーガニック
card_category_54;アイテム
card_category_55;災禍
card_category_56;恩恵
card_category_57;伏兵
card_category_58;破滅
card_category_59;熊
card_category_6;オーガ種
card_category_60;刺青隊
card_category_61;繁殖種
card_category_62;喰種
card_category_63;ドラゴン
card_category_64;ハーピー
card_category_65;医師
card_category_66;頑固
card_category_67;脆弱
card_category_68;民衆
card_category_69;霊薬
card_category_7;遺存種
card_category_70;退行
card_category_71;変身使い
card_category_73;トークン
card_category_75;諜報員
card_category_76;海賊
card_category_77;船
card_category_78;人間
card_category_79;騎士
card_category_8;ブロクヴァル一族
card_category_80;ノーム
card_category_81;植物
card_category_82;悪魔
card_category_83;盗賊
card_category_84;ヴラン族
card_category_85;ドルイド
card_category_86;戦士
card_category_87;スヴァルブロド
card_category_9;テスト
card_token_berserk;obsolete
card_token_doomed;（状態）墓地に移動するとゲームから取り除かれる
card_token_immune;任意のユニットを対象とするアビリティの対象とならない
card_token_lock;（状態）アビリティを無効化され、他の状態を失う（裏向きのカードは表向きになる）
card_token_marked;このユニットはマークされ、マーク主のアビリティの対象となっている
card_token_resilience;（状態）ラウンド終了時に戦場に残る（ブーストを得ている場合はベース戦力値に戻る）
card_token_spying;（状態）反対陣にプレイされている（又は移動した）
keyword_ambush;<#600101>伏兵：</color>裏向きでプレイされ、アビリティの条件が満たされると表向きになる
keyword_armor;<#600101>アーマー：</color>ダメージを軽減する
keyword_aura;<#600101>覇気：</color>ユニットが破壊されるか封印されるまで効果が継続するアビリティ
keyword_banish;<#600101>消滅：</color>ゲームから取り除く（遺言アビリティの引き金とはならない）
keyword_banish_in_graveyard;<#600101>破滅：</color>ユニット：盤面から墓地に移動すると、ゲームから取り除かれる\nスペシャルカード：アビリティを実行後、ゲームから取り除かれる
keyword_bloodthirst;<#600101>狂騒：</color>ダメージを負っている敵軍ユニットが一定数いないと発動しないアビリティ（括弧内の数字は必要な敵軍ユニット数）
keyword_bond;<#600101>結束：</color>このユニットの同名ユニットが同陣にプレイされるたび、アビリティを実行する
keyword_boon;<#600101>恩恵：</color>列にもたらされる有益な効果。別の列効果によって上書きされ、ラウンド終了時に取り除かれる
keyword_boost;<#600101>ブースト：</color>ユニットの現在の戦力値を増やす
keyword_boosted;<#600101>ブーストを受けている：</color>ブーストを受けたユニットの戦力値は、ベース値より高い状態にある
keyword_brave;<#600101>勇敢：</color>現在のラウンドにおいて、このユニットの戦力値を加算してもなお対戦相手が優勢のとき、アビリティを実行する
keyword_charge;<#600101>チャージ：</color>命令アビリティの実行可能回数（追加のチャージを得られるのは元からチャージを持つユニットのみ）
keyword_charm;<#600101>魅了：</color>敵軍ユニットを反対列に移動させる
keyword_clone;<#600101>クローン：</color>現在の戦力値とアビリティを引き継いだ、ユニットの完全なるコピー
keyword_conceal;<#600101>隠匿：</color>手札にある表向きのカードを裏向きにする
