1_name_lt;Escarcha heladora
202175_tooltip;<keyword=deploy>Despliegue</keyword>, <keyword=melee>cuerpo a cuerpo</keyword>: se potencia en {Boost2}.\n<keyword=deploy>Despliegue</keyword>, <keyword=ranged>a distancia</keyword>: potencia a todas las demás unidades de esta fila en {Boost}.
202176_fluff;El sueño de un buen comandante… y la pesadilla de uno malo.
202176_name;Niebla impenetrable
202176_tooltip;Aplica este efecto de fila a una fila enemiga:\nDurante {Counter} turnos, al comienzo del turno, inflige {Damage} de daño a la unidad superior de esta fila.
202177_fluff;Dicen que los elfos entienden a los caballos mejor que a los humanos. No se equivocan.
202177_name;Jinete Scoia'tael
202177_tooltip;<keyword=deploy>Despliegue</keyword>: inflige {Damage} de daño a una unidad.
202178_fluff;¿Abandonar a un amigo en peligro? ¡Jamás!
202178_name;Jaskier: Amigo leal
202178_tooltip;Al final de la ronda, mueve esta carta del cementerio a tu baraja.
202179_fluff;¡Recordad, cadetes! ¡El que desenvaina la espada primero tiene ventaja sobre su enemigo!
202179_name;Ventaja táctica
202179_tooltip;<keyword=immune>Inmune</keyword>. <keyword=doomed>Condenado</keyword>.\n<keyword=order>Orden</keyword>: potencia a un aliado en {Boost} y luego se <keyword=banish>destierra</keyword>.
202180_fluff;¡El sol brillaba hace un momento! ¡Lo juro por los dioses!
202180_name;Niebla antinatural
202180_tooltip;Cada turno, al comienzo del turno, inflige {Damage} de daño a la unidad superior de esta fila.
32_name_lt;Ragh nar Roog
32_tooltip_lt;Cada turno, al comienzo del turno, inflige {Damage} de daño a la unidad superior de esta fila.
4_name_lt;Lluvia torrencial
4_tooltip_lt;Durante {Counter} turnos, al comienzo del turno, inflige {Damage} de daño a {MaxTargets} unidades aleatorias.
64_name_lt;Tormenta de Skellige
64_tooltip_lt;Durante {Counter} turnos, al comienzo del turno, inflige {Damage} de daño a todas las unidades de una fila.
card_category_1;Agente doble
card_category_10;Cacería salvaje
card_category_11;Táctica
card_category_12;Bestia
card_category_13;Líder
card_category_14;Hechicero
card_category_15;Jefe
card_category_16;Vampiro
card_category_17;Cintra
card_category_18;Insectoide
card_category_19;Descarriado
card_category_2;Constructo
card_category_20;Hechizo
card_category_21;Redania
card_category_22;Auxiliar de asedios
card_category_23;Clan Drummond
card_category_24;Espectro
card_category_25;Maldito
card_category_26;Soldado
card_category_27;Kaedwen
card_category_28;Vodyanoi
card_category_29;Clan Tuirseach
card_category_3;Clan Tordarroch
card_category_30;Clan Dimun
card_category_31;Brujo
card_category_32;Sectario
card_category_33;Alquimia
card_category_34;Imprudente
card_category_35;Clan Heymaey
card_category_36;Bombardeo
card_category_37;Dríade
card_category_38;Especial
card_category_39;Elfo
card_category_4;Lyria
card_category_40;Necrófago
card_category_41;Máquina
card_category_42;Aedirn
card_category_43;Apoyo
card_category_44;Clan An Craite
card_category_46;Trampa
card_category_47;Enano
card_category_48;Dracónido
card_category_49;Máquina de asedio
card_category_5;Temeria
card_category_50;Oficial
card_category_52;Clima
card_category_53;Orgánica
card_category_54;Objeto
card_category_55;Peligro
card_category_56;Beneficio
card_category_57;Emboscada
card_category_58;Condenado
card_category_59;Oso
card_category_6;Ogroide
card_category_60;Franjas Azules
card_category_61;Enjambre
card_category_62;Devorador
card_category_63;Dragón
card_category_64;Arpía
card_category_65;Médico
card_category_66;Tenaz
card_category_67;Irresucitable
card_category_68;Campesino
card_category_69;Poción
card_category_7;Relicto
card_category_70;Regresivo
card_category_71;Cambiaformas
card_category_73;Ficha
card_category_75;Agente
card_category_76;Pirata
card_category_77;Barco
card_category_78;Humano
card_category_79;Caballero
card_category_8;Clan Brokvar
card_category_80;Gnomo
card_category_81;Planta
card_category_82;Demonio
card_category_83;Bandido
card_category_84;Vran
card_category_85;Druida
card_category_86;Guerrero
card_category_87;Svalblod
card_category_9;Prueba
card_token_berserk;obsolete
card_token_doomed;Estado que elimina a la unidad del juego si se mueve al cementerio.
card_token_immune;No puede servir de objetivo.
card_token_lock;Estado que inhabilita las habilidades de una carta y elimina otros estados. Inhabilita y da la vuelta a las cartas boca abajo.
card_token_marked;Esta unidad está marcada. Ahora es el objetivo de las habilidades de la carta que la ha marcado.
card_token_resilience;Estado que permite a una carta permanecer en el campo de batalla al final de la ronda y restablecer su poder base si está potenciada.
card_token_spying;Estado de una unidad que se juega en o se mueve al lado opuesto del campo de batalla.
keyword_ambush;<#600101>Emboscada:</color> se juega boca abajo y se da la vuelta cuando se cumple la condición de la habilidad.
keyword_armor;<#600101>Armadura:</color> absorbe cierta cantidad de daño y luego se elimina.
keyword_aura;<#600101>Aura:</color> habilidad pasiva que se anula cuando se destruye o se bloquea la unidad.
keyword_banish;<#600101>Desterrar:</color> eliminar de la partida. No activa las habilidades de sueño mortal.
keyword_banish_in_graveyard;<#600101>Condenado:</color> unidades: se eliminan del juego cuando se mueven del tablero al cementerio.\nCartas especiales: se eliminan del juego tras activar la habilidad de la carta.
keyword_bloodthirst;<#600101>Sed de sangre:</color> número de unidades enemigas dañadas necesarias para activar esta habilidad.
keyword_bond;<#600101>Vínculo:</color> activa esta habilidad cada vez que se juegue una copia de esta unidad en el mismo lado.
keyword_boon;<#600101>Beneficio:</color> efecto positivo en la fila. Se sustituye por otros efectos de fila y se elimina al final de la ronda.
keyword_boost;<#600101>Potenciar:</color> aumentar el poder actual de una unidad.
keyword_boosted;<#600101>Potenciado:</color> el poder actual de una unidad potenciada es superior a su poder base.
keyword_brave;<#600101>Valiente:</color> activa esta habilidad si tu rival está ganando la ronda actual (se calcula tras colocar esta unidad y las unidades que genere).
keyword_charge;<#600101>Cargas:</color> el número de veces que se puede usar una habilidad de orden. Solo las cartas con cargas: X pueden obtener cargas adicionales.
keyword_charm;<#600101>Cautivar:</color> mover a un enemigo a la fila opuesta.
keyword_clone;<#600101>Clon:</color> una copia exacta de una carta, con el mismo poder actual y habilidades.
keyword_conceal;<#600101>Ocultar:</color> dar la vuelta a una carta boca arriba de la mano.
keyword_consume;<#600101>Consumir:</color> comerse una unidad y potenciarse con su poder. Si está en el campo de batalla, la destruye. Si está en la mano o en la baraja, la mueve al cementerio. Si está en el cementerio, la elimina del juego.
keyword_cooldown;<#600101>Recuperación:</color> número de turnos que han de pasar antes de poder volver a usar una habilidad de orden.
keyword_counter;<#600101>Contador:</color> reduce el contador cada vez que se cumpla la condición indicada. Restablece el contador cuando la unidad abandone el tablero.
keyword_craven;<#600101>Cobarde:</color> activa esta habilidad si tu rival está perdiendo la ronda actual.
keyword_create;<#600101>Crear:</color> generar una de tres cartas elegidas al azar de una facción específica y de las cartas neutrales, a menos que se indique lo contrario.
keyword_crew;<#600101>Dotación:</color> esta unidad activa la habilidad de las unidades con Relevo jugadas en posiciones adyacentes a ella.
keyword_crewed;<#600101>Relevo:</color> cuando se juega, se activa esta habilidad una vez por cada unidad adyacente con Dotación.
keyword_damage;<#600101>Dañar:</color> disminuir el poder actual de una unidad.
keyword_damaged;<#600101>Dañado:</color> el poder actual de una unidad dañada es inferior a su poder base.
keyword_deadlock;<#600101>Choque:</color> activa esta habilidad solo si no ha pasado ningún jugador.
keyword_deathwish;<#600101>Sueño mortal:</color> activa esta habilidad cuando se mueve del campo de batalla al cementerio. Atención: las unidades que se destierran no se envían al cementerio.
keyword_demote;<#600101>Degradar:</color> convertir una carta de oro en plata (o bronce, si ese era su color original).
keyword_deploy;<#600101>Despliegue:</color> activa esta habilidad cuando se juega.
keyword_destroy;<#600101>Destruir:</color> enviar la carta al cementerio.
keyword_discard;<#600101>Descartar:</color> enviar una carta de tu mano al cementerio. Atención: las habilidades relacionadas no se activan al descartar de forma manual.
keyword_doomed;<#600101>Condenado:</color> estado que elimina a la unidad del juego si se mueve al cementerio.
keyword_drain;<#600101>Absorber:</color> infligir daño y potenciarse con la misma cantidad.
keyword_draw;<#600101>Sacar:</color> enviar la primera carta o cartas de tu baraja a tu mano.
keyword_duel;<#600101>Duelo:</color> las unidades se turnan para infligirse un daño igual a su poder hasta que una de ellas es destruida.
keyword_enemy;<#600101>Enemigo:</color> una unidad en el lado del tablero de tu rival.
keyword_fatigue;<#600101>Desechable:</color> la habilidad de esta carta solo se puede usar una vez por partida.
keyword_friendly;<#600101>Aliado:</color> una unidad en tu lado del tablero.
keyword_gamble;<#600101>Apuesta:</color> jugar a un juego de azar.
keyword_gold;<#600101>Inmune:</color> estado por el cual esta carta no puede servir de objetivo.
keyword_hazard;<#600101>Peligro:</color> efecto negativo en la fila. Se sustituye por otros efectos de fila y se elimina al final de la ronda.
keyword_heal;<#600101>Curar:</color> si el poder actual de una unidad es inferior a su poder base, restaurar su poder base o la cantidad especificada.
keyword_highest;<#600101>Superior:</color> la unidad con mayor poder. Los empates se resuelven al azar.
keyword_idle;<#600101>Reposo:</color> número de turnos que una unidad debe permanecer en el tablero antes de que se pueda activar.
keyword_immobile;No se puede mover.
keyword_immune;<#600101>Inmune:</color> no puede servir de objetivo.
keyword_leadership;<#600101>Liderazgo:</color> activa esta habilidad cuando se juega cualquier carta de líder (pero antes de que sucedan los efectos de la habilidad de líder).
keyword_lock;<#600101>Bloqueo:</color> estado que inhabilita las habilidades de una carta y elimina otros estados. Inhabilita y da la vuelta a las cartas boca abajo.
keyword_lowest;<#600101>Inferior:</color> la unidad con menor poder. Los empates se resuelven al azar.
keyword_melee;<#600101>Cuerpo a cuerpo:</color> esta habilidad solo se puede usar cuando esté en la fila de combate cuerpo a cuerpo.
keyword_mulligan;<#600101>Cambiar:</color> mezclar una carta de tu mano en tu baraja y sacar la primera carta de tu baraja.
keyword_muster;<#600101>Invocar:</color> jugar automáticamente desde la baraja.
keyword_non_decoyable;<#600101>Tenaz:</color> no puede volver a la mano.
keyword_order;<#600101>Orden:</color> una habilidad que el jugador activa de forma manual. Las cartas con orden no se pueden usar durante 1 turno después de haberlas colocado en el campo de batalla.
keyword_overstrain;<#600101>Esfuerzo:</color> realiza la acción especificada por cada carta afectada por la habilidad anterior.
keyword_pair;<#600101>Pareja:</color> activa esta habilidad cuando hay 2 copias de esta carta en el tablero.
keyword_promote;<#600101>Ascender:</color> convertir la carta en oro hasta el final de la ronda.
keyword_ranged;<#600101>A distancia:</color> esta habilidad solo se puede usar cuando esté en la fila de combate a distancia.
keyword_reach;<#600101>Alcance:</color> la distancia en filas sobre la que puedes actuar.
keyword_regress;<#600101>Revertir:</color> devolver la carta a su estado original.
keyword_regressing;<#600101>Regresivo:</color> cuando esta unidad se elimina del tablero, su poder base recupera el valor que tiene en la colección. No se desactiva por el bloqueo.
keyword_reset;<#600101>Restablecer:</color> restaurar el estado por defecto de una carta (tal y como aparecería en el creador de barajas).
keyword_resilient;<#600101>Resistente:</color> estado que permite a una unidad permanecer en el tablero al final de la ronda y restablece su poder base si está potenciada.
keyword_resistant;<#600101>Inmune:</color> una unidad inmune no se ve afectada por el efecto de peligro indicado.
keyword_restrained;No puede actuar sobre jefes.
keyword_resurrect;<#600101>Resucitar:</color> jugar desde tu cementerio.
keyword_retaliation;<#600101>Represalia:</color> activa esta habilidad cada vez que esta unidad resulte dañada pero no se envíe al cementerio.
keyword_reveal;<#600101>Revelar:</color> mostrar una carta a ambos jugadores y luego volver a ocultarla en la mano o la baraja.
keyword_revealed;<#600101>Revelada:</color> una carta de la mano a la que se le ha dado la vuelta.
keyword_revenge;<#600101>Venganza:</color> activa esta habilidad cuando la carta se envía del tablero al cementerio durante el turno de tu rival.
keyword_round_end;<#600101>Final de la ronda:</color> activa esta habilidad cuando finalice la ronda.
keyword_seize;<#600101>Tomar:</color> mover a un enemigo a la fila opuesta.
keyword_shield;<#600101>Escudo:</color> el atributo Escudo protege a una unidad del siguiente efecto que inflija daño, debilite o disminuya el poder de esta unidad.
keyword_solitary;<#600101>Solitario:</color> activa esta habilidad si solo hay 1 copia de esta carta en el tablero.
keyword_spawn;<#600101>Generar:</color> añadir una carta al juego.
keyword_spring;<#600101>Desatar:</color> dar la vuelta a una carta emboscada que está boca abajo y activar su habilidad.
keyword_spying;<#600101>Espía:</color> estado de una unidad que se juega en o se mueve al lado opuesto del campo de batalla.
keyword_strengthen;<#600101>Fortalecer:</color> aumentar el poder base de una unidad.
keyword_stubborn;<#600101>Tenaz:</color> no puede jugarse de nuevo ni volver a la mano.
keyword_summon;<#600101>Invocar:</color> mover automáticamente al campo de batalla (no se considera jugar).
keyword_swap;<#600101>Intercambiar:</color> mover una carta de la mano a la baraja y sacar otra en su lugar durante tu turno.
keyword_thrive;<#600101>Medra:</color> potencia a esta unidad en 1 cada vez que se juegue un aliado con mayor poder.
keyword_timer;<#600101>Temporizador:</color> reduce el temporizador en 1 cada turno mientras esta unidad esté en el tablero. Activa la habilidad cuando llegue a 0 (al comienzo o al final del turno). Restablece el temporizador cuando la unidad abandone el tablero.
keyword_token;<#600101>Ficha:</color> una unidad que se elimina de la partida al final de la ronda.
