1_name_lt;Frio Congelante
202176_tooltip;Aplica este efeito de fileira a uma fileira inimiga:\nPor {Counter} turnos, no começo do turno, causa {Damage} de dano à unidade mais alta desta fileira.
202177_fluff;Dizem que os elfos entendem os cavalos melhor que os humanos. Não é mentira.
202177_name;Cavaleiro Scoia'tael
202177_tooltip;<keyword=deploy>Mobilização</keyword>: causa {Damage} de dano a uma unidade.
202178_fluff;Abandonar um amigo em perigo? Jamais!
202178_name;Dandelion: Amigo Leal
202178_tooltip;No final da rodada, move esta carta da pilha de descarte ao seu baralho.
202179_fluff;Lembrem-se, cadetes! Quem desembainha a lâmina primeiro ganha vantagem sobre o inimigo!
202179_name;Vantagem Tática
202179_tooltip;<keyword=immune>Imune</keyword>. <keyword=doomed>Condenado</keyword>.\n<keyword=order>Ordem</keyword>: reforça um aliado em {Boost}, depois <keyword=banish>bane</keyword> a si mesma.
202180_fluff;O sol estava brilhando agora há pouco! Eu juro pelos deuses!
202180_name;Névoa Incomum
202180_tooltip;A cada turno, no começo do turno, causa {Damage} de dano à unidade mais alta desta fileira.
32_name_lt;Ragh Nar Roog
32_tooltip_lt;A cada turno, no começo do turno, causa {Damage} de dano à unidade mais alta desta fileira.
4_name_lt;Chuva Torrencial
4_tooltip_lt;Por {Counter} turnos, no começo do turno, causa {Damage} de dano a {MaxTargets} unidades aleatórias.
64_name_lt;Skellige: Tempestade
64_tooltip_lt;Por {Counter} turnos, no início do turno, causa {Damage} de dano a todas as unidades em uma fileira.
card_category_1;Agente Duplo
card_category_10;Caçada Selvagem
card_category_11;Tática
card_category_12;Fera
card_category_13;Líder
card_category_14;Mago
card_category_15;Chefe
card_category_16;Vampiro
card_category_17;Cintra
card_category_18;Insectoide
card_category_19;Vira-Latas
card_category_2;Construto
card_category_20;Feitiço
card_category_21;Redânia
card_category_22;Reforço de Cerco
card_category_23;Clã Drummond
card_category_24;Espectro
card_category_25;Amaldiçoado
card_category_26;Soldado
card_category_27;Kaedwen
card_category_28;Vodyanoi
card_category_29;Clã Tuirseach
card_category_3;Clã Tordarroch
card_category_30;Clã Dimun
card_category_31;Bruxo
card_category_32;Cultista
card_category_33;Alquimia
card_category_34;Imprudente
card_category_35;Clã Heymaey
card_category_36;Blitz
card_category_37;Dríade
card_category_38;Especial
card_category_39;Elfo
card_category_4;Lyria
card_category_40;Necrófago
card_category_41;Máquina
card_category_42;Aedirn
card_category_43;Suporte
card_category_44;Clã an Craite
card_category_46;Armadilha
card_category_47;Anão
card_category_48;Draconídeo
card_category_49;Máquina de Cerco
card_category_5;Teméria
card_category_50;Oficial
card_category_52;Clima
card_category_53;Orgânico
card_category_54;Item
card_category_55;Perigo
card_category_56;Dádiva
card_category_57;Emboscada
card_category_58;Condenado
card_category_59;Urso
card_category_6;Ogroide
card_category_60;Listras Azuis
card_category_61;Procriável
card_category_62;Devorador
card_category_63;Dragão
card_category_64;Harpia
card_category_65;Médico
card_category_66;Teimoso
card_category_67;Morte cabal
card_category_68;Camponês
card_category_69;Poção
card_category_7;Relicto
card_category_70;Regressão
card_category_71;Metamorfo
card_category_73;Ficha
card_category_75;Agente
card_category_76;Pirata
card_category_77;Navio
card_category_78;Humano
card_category_79;Cavaleiro
card_category_8;Clã Brokvar
card_category_80;Gnomo
card_category_81;Planta
card_category_82;Demônio
card_category_83;Bandido
card_category_84;Vran
card_category_85;Druida
card_category_86;Guerreiro
card_category_87;Svalblod
card_category_9;Teste
card_token_berserk;obsolete
card_token_doomed;Status que remove a unidade do jogo depois que ela se move para a pilha de descarte.
card_token_immune;Não pode ser visada.
card_token_lock;Status que desativa as habilidades de uma carta e remove outros status. Desativa e desvira cartas viradas para baixo.
card_token_marked;Esta unidade está marcada. Ela agora é o alvo das habilidades da carta que a marcou.
card_token_resilience;Status que permite uma carta permanecer no tabuleiro no fim da rodada e depois restaura sua base de poder, se reforçada.
card_token_spying;Status de uma unidade usada ou movida para o lado oposto do campo de batalha.
keyword_ambush;<#600101>Emboscada:</color> usada virada para baixo, depois desvirada sob determinada condição da habilidade.
keyword_armor;<#600101>Armadura:</color> absorve certa quantidade de dano e depois é removida.
keyword_aura;<#600101>Aura:</color> habilidade passiva que é desfeita quando a unidade é destruída ou bloqueada.
keyword_banish;<#600101>Banir:</color> remove do jogo. Não aciona habilidades de Desejo de Morte.
keyword_banish_in_graveyard;<#600101>Condenado:</color> unidades: são removidas do jogo quando movidas do tabuleiro para a pilha de descarte.\nCartas especiais: são removidas do jogo após a habilidade da carta ser ativada.
keyword_bloodthirst;<#600101>Sede de Sangue:</color> número de unidades inimigas danificadas necessárias para ativar esta habilidade.
keyword_bond;<#600101>Elo:</color> esta habilidade é ativada cada vez que uma cópia desta unidade é usada no mesmo lado.
keyword_boon;<#600101>Dádiva:</color> efeito positivo de fileira. Substituído por outros efeitos na fileira e removido no fim da rodada.
keyword_boost;<#600101>Reforçar:</color> aumenta o poder atual de uma unidade.
keyword_boosted;<#600101>Reforçado:</color> o poder atual de uma unidade reforçada é maior que sua base de poder.
keyword_brave;<#600101>Corajoso:</color> esta habilidade é ativada caso seu oponente esteja vencendo a rodada atual (calculado após colocar esta unidade e quaisquer unidades que ela faça surgir).
keyword_charge;<#600101>Carga:</color> o número de vezes que uma habilidade de Ordem pode ser utilizada. Apenas cartas com Carga: X podem ganhar cargas adicionais.
keyword_charm;<#600101>Encanto:</color> move um inimigo para a fileira oposta.
keyword_clone;<#600101>Clone:</color> uma cópia exata de uma carta, com os mesmos poderes e habilidade atuais.
keyword_conceal;<#600101>Ocultar:</color> vira uma carta virada para cima na sua mão.
keyword_consume;<#600101>Consumir:</color> come uma unidade e se reforça pelo seu poder. Se estiver no campo de batalha, ela é destruída. Se estiver na mão ou no baralho, mova-a para a pilha de descarte. Se estiver na pilha de descarte, remova-a do jogo.
keyword_cooldown;<#600101>Tempo de espera:</color> o número de turnos antes de uma habilidade de Ordem poder ser reutilizada.
keyword_counter;<#600101>Contador:</color> reduz o contador sob uma determinada condição. O contador é reiniciado quando a unidade deixa o tabuleiro.
keyword_craven;<#600101>Covarde:</color> esta habilidade é ativada caso seu oponente esteja perdendo a rodada atual.
keyword_create;<#600101>Criar:</color> faz surgir uma de três cartas escolhidas aleatoriamente de uma facção específica e das cartas neutras, a menos que seja especificado de outra forma.
keyword_crew;<#600101>Equipe:</color> esta unidade ativa a habilidade de unidades em equipe usadas ao lado dela.
keyword_crewed;<#600101>Em equipe:</color> quando usada, ativa esta habilidade uma vez para cada unidade de equipe adjacente.
keyword_damage;<#600101>Dano:</color> diminui o poder atual de uma unidade.
keyword_damaged;<#600101>Danificado:</color> o poder atual de uma unidade danificada é menor que sua base de poder.
keyword_deadlock;<#600101>Confronto:</color> esta habilidade é acionada somente se nenhum jogador passou.
keyword_deathwish;<#600101>Desejo de Morte:</color> esta habilidade é ativada quando a carta é movida do campo de batalha para a pilha de descarte. Observação: unidades banidas não são enviadas para a pilha de descarte.
keyword_demote;<#600101>Rebaixar:</color> converte a carta ouro para prata (ou bronze, conforme a cor original).
keyword_deploy;<#600101>Mobilização:</color> ativa esta habilidade quando é usada.
keyword_destroy;<#600101>Destruir:</color> move a carta para a pilha de descarte.
keyword_discard;<#600101>Descartar:</color> move uma carta da sua mão para a pilha de descarte. Observação: habilidades relacionadas não são ativadas quando descartada manualmente.
keyword_doomed;<#600101>Condenado:</color> status que remove a unidade do jogo depois que ela se move para a pilha de descarte.
keyword_drain;<#600101>Dreno:</color> causa dano e reforça a si mesma na mesma quantidade.
keyword_draw;<#600101>Comprar:</color> move a(s) carta(s) do topo do seu baralho para sua mão.
keyword_duel;<#600101>Duelo:</color> unidades se alternam causando dano igual ao poder delas até que uma delas seja destruída.
keyword_enemy;<#600101>Inimigo:</color> uma unidade no lado do tabuleiro do oponente.
keyword_fatigue;<#600101>Uso único:</color> a habilidade desta carta pode ser usada apenas uma vez por partida.
keyword_friendly;<#600101>Aliado:</color> uma unidade no seu lado do tabuleiro.
keyword_gamble;<#600101>Aposta:</color> faz um jogo de azar.
keyword_gold;<#600101>Imune:</color> status que impede que esta carta seja alvo.
keyword_hazard;<#600101>Perigo:</color> efeito negativo de fileira. Substituído por outros efeitos na fileira e removido no fim da rodada.
keyword_heal;<#600101>Cura:</color> se o poder atual de uma unidade estiver abaixo da sua base de poder, a recupera para a base de poder ou pelo valor especificado.
keyword_highest;<#600101>Mais alta:</color> poder mais alto, empates são resolvidos aleatoriamente.
keyword_idle;<#600101>Ocioso:</color> o número de turnos pelos quais uma unidade precisa ficar no tabuleiro antes de ser ativada.
keyword_immobile;Não pode ser movida.
keyword_immune;<#600101>Imune:</color> não pode ser visada.
keyword_leadership;<#600101>Liderança:</color> esta habilidade é ativada quando uma das cartas de líder é usada (mas antes da habilidade do líder ser decidida).
keyword_lock;<#600101>Bloqueio:</color> status que desativa as habilidades de uma carta e remove outros status. Desativa e vira para cima cartas viradas para baixo.
keyword_lowest;<#600101>Mais baixa:</color> poder mais baixo, empates são resolvidos aleatoriamente.
keyword_melee;<#600101>Corpo a corpo:</color> esta habilidade só pode ser usava quando estiver na fileira de combate corpo a corpo.
keyword_mulligan;<#600101>Segunda chance:</color> embaralha uma carta da sua mão no seu baralho e compra a carta no topo do seu baralho.
keyword_muster;<#600101>Invocação:</color> usa automaticamente do baralho.
keyword_non_decoyable;<#600101>Teimoso:</color> não pode ser devolvida à mão.
keyword_order;<#600101>Ordem:</color> uma habilidade ativada manualmente pelo jogador. Cartas com Ordem não podem ser usadas por 1 turno depois de terem sido colocadas no campo de batalha.
keyword_overstrain;<#600101>Esforço:</color> realiza a ação especificada para cada carta visada pela habilidade anterior.
keyword_pair;<#600101>Par:</color> esta habilidade é ativada quando há 2 cópias da carta no tabuleiro.
keyword_promote;<#600101>Promover:</color> converte a carta para ouro até o fim da rodada.
keyword_ranged;<#600101>Longa distância:</color> esta habilidade só pode ser usada quando estiver na fileira de longa distância.
keyword_reach;<#600101>Alcance:</color> a distância de fileiras nas quais você pode mirar.
keyword_regress;<#600101>Regredir:</color> retorna a carta ao seu estado original.
keyword_regressing;<#600101>Regressão:</color> quando esta unidade é removida do tabuleiro, sua base de poder retorna ao valor que tem na coleção. Não é desativada por bloqueio.
keyword_reset;<#600101>Redefinir:</color> devolve uma carta ao seu estado padrão (como ela apareceria no Construtor de Baralhos).
keyword_resilient;<#600101>Resiliência:</color> status que permite uma unidade permanecer no tabuleiro no fim da rodada e depois restaura sua base de poder, se reforçada.
keyword_resistant;<#600101>Resistente:</color> uma unidade resistente é imune ao efeito de perigo especificado.
keyword_restrained;Não pode mirar em chefes.
keyword_resurrect;<#600101>Ressuscitar:</color> usa carta da sua pilha de descarte.
keyword_retaliation;<#600101>Retaliação:</color> esta habilidade é ativada sempre que esta unidade for danificada sem ser enviada para a pilha de descarte.
keyword_reveal;<#600101>Revelar:</color> exibe uma carta para os dois jogadores, depois a esconde de volta na mão ou no baralho.
keyword_revealed;<#600101>Revelado:</color> a carta que foi virada na mão.
keyword_revenge;<#600101>Vingança:</color> esta habilidade é ativada quando a carta é movida do tabuleiro para a pilha de descarte no turno do oponente.
keyword_round_end;<#600101>Fim da rodada:</color> esta habilidade é ativada quando a rodada termina.
keyword_seize;<#600101>Tomada:</color> move um inimigo para a fileira oposta.
keyword_shield;<#600101>Escudo:</color> um marcador de escudo protege uma unidade do próximo efeito que ferir, enfraquecer ou reduzir o seu poder.
keyword_solitary;<#600101>Solitário:</color> esta habilidade é ativada quando há apenas 1 cópia desta carta no tabuleiro.
keyword_spawn;<#600101>Fazer surgir:</color> adiciona uma carta ao jogo e a usa.
keyword_spring;<#600101>Acionar:</color> revela uma carta de emboscada virada para baixo e ativa sua habilidade.
keyword_spying;<#600101>Espionagem:</color> status de uma unidade usada ou movida para o lado oposto do campo de batalha.
keyword_strengthen;<#600101>Fortalecer:</color> aumenta base de valor de uma unidade.
keyword_stubborn;<#600101>Teimoso:</color> não pode ser usada novamente ou devolvida à mão.
keyword_summon;<#600101>Invocação:</color> move-se automaticamente para o campo de batalha (não é considerada usada).
keyword_swap;<#600101>Troca:</color> move uma carta da mão para o baralho e compra outra em seu lugar durante seu turno.
keyword_thrive;<#600101>Prosperar:</color> reforça esta unidade em 1 sempre que um aliado com poder maior é usado.
keyword_timer;<#600101>Cronômetro:</color> diminui a contagem do cronômetro em 1 a cada turno enquanto esta unidade estiver no tabuleiro. A habilidade é ativada quando ele chega a 0 (no início ou fim do turno). O cronômetro é reiniciado quando a unidade deixa o tabuleiro.
keyword_token;<#600101>Marcador:</color> uma unidade que é removida do jogo no fim da rodada.
keyword_transform;<#600101>Transformar:</color> converte para uma carta diferente.
keyword_trio;<#600101>Trio:</color> exatamente 3 cópias desbloqueadas de uma unidade na mesma fileira.
keyword_truce;<#600101>Trégua:</color> se nenhum dos jogadores tiver passado.
