1_name_lt;Gelo pungente
202179_name;Vantaggio tattico
202179_tooltip;<keyword=immune>Immune</keyword>. <keyword=doomed>Condannata</keyword>.\n<keyword=order>Ordine</keyword>: potenzia di {Boost} un alleato, poi viene <keyword=banish>bandita</keyword>.
202180_fluff;Un attimo fa c'era il sole! Lo giuro sugli dèi!
202180_name;Nebbia innaturale
202180_tooltip;All'inizio di ogni turno, danneggia di {Damage} l'unità più forte di questa fila.
32_name_lt;Ragh nar Roog
32_tooltip_lt;All'inizio di ogni turno, danneggia di {Damage} l'unità più forte di questa fila.
4_name_lt;Pioggia torrenziale
4_tooltip_lt;Per {Counter} turni, all'inizio del turno, danneggia {MaxTargets} unità casuali di {Damage}.
64_name_lt;Tempesta di Skellige
64_tooltip_lt;Per {Counter} turni, all'inizio del turno, danneggia di {Damage} tutte le unità di una fila.
card_category_1;Doppiogiochista
card_category_10;Caccia Selvaggia
card_category_11;Tattiche
card_category_12;Bestia
card_category_13;Comandante
card_category_14;Mago
card_category_15;Boss
card_category_16;Vampiro
card_category_17;Cintra
card_category_18;Insettoide
card_category_19;Randagio
card_category_2;Costrutto
card_category_20;Incantesimo
card_category_21;Redania
card_category_22;Aiuto-assediante
card_category_23;Clan Drummond
card_category_24;Spettro
card_category_25;Maledetto
card_category_26;Soldato
card_category_27;Kaedwen
card_category_28;Vodyanoi
card_category_29;Clan Tuirseach
card_category_3;Clan Tordarroch
card_category_30;Clan Dimun
card_category_31;Witcher
card_category_32;Seguace
card_category_33;Alchimia
card_category_34;Imprudente
card_category_35;Clan Heymaey
card_category_36;Incursore
card_category_37;Driade
card_category_38;Speciale
card_category_39;Elfo
card_category_4;Lyria
card_category_40;Necrofago
card_category_41;Macchina da guerra
card_category_42;Aedirn
card_category_43;Supporto
card_category_44;Clan an Craite
card_category_46;Trappola
card_category_47;Nano
card_category_48;Dragonide
card_category_49;Macchina d'assedio
card_category_5;Temeria
card_category_50;Ufficiale
card_category_52;Clima
card_category_53;Organismo
card_category_54;Oggetto
card_category_55;Calamità
card_category_56;Benedizione
card_category_57;Imboscata
card_category_58;Condannata
card_category_59;Orso
card_category_6;Ogroide
card_category_60;Bande Blu
card_category_61;Moltiplicabile
card_category_62;Divoratore
card_category_63;Drago
card_category_64;Arpia
card_category_65;Medico
card_category_66;Tenace
card_category_67;Mortale
card_category_68;Contadino
card_category_69;Pozione
card_category_7;Creatura ancestrale
card_category_70;Regredente
card_category_71;Mutaforma
card_category_73;Pedina
card_category_75;Agente
card_category_76;Pirata
card_category_77;Nave
card_category_78;Umano
card_category_79;Cavaliere
card_category_8;Clan Brokvar
card_category_80;Gnomo
card_category_81;Pianta
card_category_82;Demone
card_category_83;Bandito
card_category_84;Vran
card_category_85;Druido
card_category_86;Guerriero
card_category_87;Svalblod
card_category_9;Prova
card_token_berserk;obsolete
card_token_doomed;Stato che rimuove l'unità dal gioco quando finisce nel cimitero.
card_token_immune;Non può essere un bersaglio.
card_token_lock;Stato che disattiva le abilità di una carta e rimuove altri stati. Disattiva e scopre le carte coperte.
card_token_marked;Questa unità è segnata: adesso è il bersaglio delle abilità della carta che l'ha segnata.
card_token_resilience;Stato che permette a una carta di restare in campo alla fine del round, tornando però al valore di forza base se era stata potenziata.
card_token_spying;Stato di un'unità messa in gioco o spostata nella metà di campo avversaria.
keyword_ambush;<#600101>Imboscata:</color> carta messa in gioco coperta che si gira quando viene soddisfatta la condizione dell'abilità.
keyword_armor;<#600101>Armatura:</color> assorbe una certa quantità di danni, poi viene rimossa.
keyword_aura;<#600101>Aura:</color> abilità passiva che si annulla quando l'unità viene distrutta o bloccata.
keyword_banish;<#600101>Bandire:</color> rimuovere la carta dal gioco. Non attiva abilità Ultimo desiderio.
keyword_banish_in_graveyard;<#600101>Condannata:</color> se è un'unità, viene rimossa dal gioco quando passa dal campo al cimitero.\nSe è una carta Speciale, viene rimossa dal gioco dopo averne attivato l'abilità.
keyword_bloodthirst;<#600101>Sete di sangue:</color> il numero di unità nemiche danneggiate necessario ad attivare questa abilità.
keyword_bond;<#600101>Legame:</color> l'abilità si attiva ogni volta che viene messa in gioco una copia di questa unità nella metà di campo in cui si trova.
keyword_boon;<#600101>Benedizione:</color> effetto positivo applicato a una fila, sostituibile con un altro effetto sulla fila e rimosso alla fine del round.
keyword_boost;<#600101>Potenziare:</color> aumentare la forza attuale di un'unità.
keyword_boosted;<#600101>Potenziata:</color> la forza attuale dell'unità è maggiore della sua forza base.
keyword_brave;<#600101>Coraggio:</color> l'abilità si attiva se l'avversario sta vincendo il round attuale (calcolato dopo aver messo in gioco questa unità ed eventuali unità evocate).
keyword_charge;<#600101>Cariche:</color> il numero di utilizzi disponibili di un'abilità Ordine. Solo le carte con Cariche: X possono ottenere Cariche aggiuntive.
keyword_charm;<#600101>Ammaliare:</color> spostare un nemico nella fila opposta.
keyword_clone;<#600101>Clone:</color> una copia esatta di una carta, comprensiva della stessa forza attuale e delle stesse abilità.
keyword_conceal;<#600101>Nascondere:</color> girare a faccia coperta una carta in mano.
keyword_consume;<#600101>Consumare:</color> divorare un'unità e potenziarsi di un valore pari alla forza dell'unità divorata. Se è in campo, l'unità viene distrutta. Se è in mano o nel mazzo, viene spostata nel cimitero. Se è nel cimitero, viene rimossa dal gioco.
keyword_cooldown;<#600101>Recupero:</color> il numero di turni prima di poter riutilizzare un'abilità Ordine.
keyword_counter;<#600101>Contatore:</color> il valore del contatore si riduce di 1 ogni volta che vengono soddisfatti i requisiti specificati. Il contatore si riavvia quando l'unità abbandona il campo.
keyword_craven;<#600101>Codardia:</color> l'abilità si attiva se l'avversario sta perdendo il round attuale.
keyword_create;<#600101>Creare:</color> evocare una fra tre carte scelte a caso da una fazione specifica e dalle carte neutrali, salvo diversamente specificato.
keyword_crew;<#600101>Presidiante:</color> questa unità attiva l'abilità delle unità dotate di Presidio messe in gioco accanto a essa.
keyword_crewed;<#600101>Presidio:</color> quando questa unità viene messa in gioco, attiva questa abilità una volta per ogni unità Presidiante adiacente.
keyword_damage;<#600101>Danneggiare:</color> ridurre la forza attuale di un'unità.
keyword_damaged;<#600101>Danneggiata:</color> la forza attuale dell'unità è minore della sua forza base.
keyword_deadlock;<#600101>Stallo:</color> attiva questa abilità se entrambi i giocatori non hanno passato.
keyword_deathwish;<#600101>Ultimo desiderio:</color> l'abilità si attiva quando la carta viene trasferita dal campo di battaglia al cimitero. Nota: le unità bandite non finiscono al cimitero.
keyword_demote;<#600101>Degradare:</color> convertire una carta Oro in Argento (o in Bronzo, se quello era il suo colore originale).
keyword_deploy;<#600101>Schieramento:</color> l'abilità si attiva quando la carta viene messa in gioco.
keyword_destroy;<#600101>Distruggere:</color> spostare la carta nel cimitero.
keyword_discard;<#600101>Scartare:</color> spostare una carta dalla mano al cimitero. Nota: le relative abilità non vengono attivate quando si scarta manualmente.
keyword_doomed;<#600101>Condannata:</color> stato che rimuove l'unità dal gioco quando finisce nel cimitero.
keyword_drain;<#600101>Prosciugare:</color> danneggiare un'unità potenziandosi dell'ammontare dei danni inflitti.
keyword_draw;<#600101>Pescare:</color> spostare una o più carte dalla cima del proprio mazzo alla propria mano.
keyword_duel;<#600101>Duellare:</color> le unità duellanti si danneggiano a vicenda di un valore pari alla propria quantità di forza finché una delle due non viene distrutta.
keyword_enemy;<#600101>Nemico:</color> unità presente nella metà di campo avversaria.
keyword_fatigue;<#600101>Monouso:</color> l'abilità di questa carta può essere usata una sola volta per partita.
keyword_friendly;<#600101>Alleato:</color> unità presente nella propria metà di campo.
keyword_gamble;<#600101>Scommettere:</color> partecipare a un gioco di probabilità.
keyword_gold;<#600101>Immunità:</color> stato per cui questa carta non può essere un bersaglio.
keyword_hazard;<#600101>Calamità:</color> effetto negativo applicato a una fila, sostituibile con un altro effetto sulla fila e rimosso alla fine del round.
keyword_heal;<#600101>Curare:</color> se il valore di forza attuale di un'unità è inferiore a quello base, il valore di forza viene ripristinato al valore base o dell'ammontare specificato.
keyword_highest;<#600101>Più forte:</color> con la forza maggiore. Le situazioni di parità vengono risolte casualmente.
keyword_idle;<#600101>Inattività:</color> il numero di turni per cui un'unità deve restare in gioco prima di poter essere attivata.
keyword_immobile;Non può essere spostata.
keyword_immune;<#600101>Immune:</color> la carta non può essere un bersaglio delle abilità.
keyword_leadership;<#600101>Comando:</color> l'abilità si attiva quando viene giocata una carta Comandante, prima che ne venga applicato l'effetto.
keyword_lock;<#600101>Blocco:</color> stato che disattiva le abilità di una carta e rimuove altri stati. Disattiva e scopre le carte coperte.
keyword_lowest;<#600101>Meno forte:</color> con la forza minore. Le situazioni di parità vengono risolte casualmente.
keyword_melee;<#600101>Prima fila:</color> l'abilità può essere usata solo sulla fila del combattimento corpo a corpo.
keyword_mulligan;<#600101>Ripescare:</color> rimescolare una carta dalla tua mano nel tuo mazzo e pescare la carta in cima al mazzo.
keyword_muster;<#600101>Richiamare:</color> mettere in gioco automaticamente dal mazzo.
keyword_non_decoyable;<#600101>Tenace:</color> la carta non può tornare in mano.
keyword_order;<#600101>Ordine:</color> abilità attivata manualmente dal giocatore. Le carte devono attendere 1 turno dalla loro messa in gioco prima di poter utilizzare questa abilità.
keyword_overstrain;<#600101>Sforzo:</color> esegue l'azione specificata per ogni carta bersagliata dall'abilità precedente.
keyword_pair;<#600101>Duo:</color> l'abilità si attiva quando 2 copie dell'unità sono presenti sul campo.
keyword_promote;<#600101>Promuovere:</color> convertire in Oro fino al termine del round.
keyword_ranged;<#600101>Retrovie:</color> l'abilità può essere usata solo sulla fila del combattimento a distanza.
keyword_reach;<#600101>Portata:</color> la distanza, espressa in file, da cui è possibile colpire un bersaglio.
keyword_regress;<#600101>Regredire:</color> riportare la carta al suo stato originale.
keyword_regressing;<#600101>Regredente:</color> quando questa unità viene rimossa dal campo, la sua forza base torna al valore che ha nella collezione. Non viene disattivata da Blocco.
keyword_reset;<#600101>Ripristinare:</color> riportare una carta al suo stato predefinito (quello mostrato in fase di creazione del mazzo).
keyword_resilient;<#600101>Resistenza:</color> stato che permette a un'unità di restare in campo alla fine del round, tornando però al valore di forza base se viene potenziata.
keyword_resistant;<#600101>Immunità:</color> l'unità non subisce gli effetti Calamità specificati.
keyword_restrained;Non può colpire i boss.
keyword_resurrect;<#600101>Rianimare:</color> mettere in gioco una carta dal proprio cimitero.
keyword_retaliation;<#600101>Ritorsione:</color> l'abilità si attiva ogni volta che l'unità viene danneggiata ma non mandata nel cimitero.
keyword_reveal;<#600101>Svelare:</color> mostrare una carta a entrambi i giocatori, poi nasconderla nella mano o nel mazzo.
keyword_revealed;<#600101>Svelata:</color> una carta in mano che è stata svelata.
keyword_revenge;<#600101>Vendetta:</color> l'abilità si attiva quando la carta finisce dal campo di battaglia nel cimitero durante il turno dell'avversario.
keyword_round_end;<#600101>Fine round:</color> attiva questa abilità al termine del round.
keyword_seize;<#600101>Sequestrare:</color> spostare un nemico nella fila opposta.
keyword_shield;<#600101>Scudo:</color> lo Scudo protegge dal primo effetto che danneggia, indebolisce o imposta a un valore specifico la forza dell'unità.
keyword_solitary;<#600101>Solitario:</color> l'abilità si attiva quando l'unità è l'unica copia presente sul campo.
keyword_spawn;<#600101>Evocare:</color> aggiungere una carta al gioco.
keyword_spring;<#600101>Scattare:</color> scoprire una carta Imboscata a faccia coperta e attivarne l'abilità.
keyword_spying;<#600101>Spia:</color> stato di un'unità messa in gioco o spostata nella metà di campo avversaria.
keyword_strengthen;<#600101>Rafforzare:</color> aumentare la forza base di un'unità.
keyword_stubborn;<#600101>Tenace:</color> la carta non può essere giocata nuovamente o tornare in mano.
keyword_summon;<#600101>Richiamare:</color> spostare automaticamente sul campo di battaglia (non è sinonimo di "mettere in gioco").
keyword_swap;<#600101>Sostituire:</color> spostare una carta dalla mano al mazzo e pescarne un'altra al suo posto durante il tuo turno.
keyword_thrive;<#600101>Prosperità:</color> potenzia di 1 questa unità ogni volta che entra in gioco un alleato con forza superiore.
keyword_timer;<#600101>Timer:</color> il valore del timer si riduce di 1 ogni turno finché l'unità è in campo. Quando il timer scende a 0, l'abilità si attiva (all'inizio o alla fine del turno). Riavvia il timer quando l'unità abbandona il campo.
keyword_token;<#600101>Pedina:</color> unità che viene rimossa dalla partita alla fine del round.
keyword_transform;<#600101>Trasformare:</color> diventare una carta diversa.
keyword_trio;<#600101>Trio:</color> 3 copie sbloccate di un'unità sulla stessa fila.
keyword_truce;<#600101>Tregua:</color> si attiva se nessun giocatore ha passato.
keyword_turn_end;<#600101>Fine turno:</color> l'abilità di questa carta si attiva alla fine del tuo turno.
keyword_turn_start;<#600101>Inizio turno:</color> l'abilità di questa carta si attiva all'inizio del tuo turno.
keyword_veteran;<#600101>Veterano (X):</color> all'inizio dei round 2 e 3, rafforza questa unità di X ovunque si trovi.
keyword_weaken;<#600101>Indebolire:</color> ridurre la forza base di un'unità. Se il valore scende al di sotto di 1, la carta viene rimossa dal gioco senza che si attivino eventuali abilità Ultimo desiderio.
keyword_zeal;<#600101>Fervore:</color> l'abilità Ordine può essere usata durante lo stesso turno in cui la carta viene messa in gioco.
