1_name_lt;Escarcha Polar
202175_tooltip;<keyword=deploy>Despliegue</keyword>, <keyword=melee>melé</keyword>: otorga {Boost2} de potencia a esta unidad. \n<keyword=deploy>Despliegue</keyword>, <keyword=ranged>a distancia</keyword>: otorga {Boost} de potencia a las demás unidades de la fila.
202176_fluff;El sueño de un buen comandante... y la pesadilla de uno malo.
202176_name;Niebla Impenetrable
202176_tooltip;Aplica este efecto de fila a una fila enemiga:\nDurante {Counter} turnos, al inicio del turno, inflige {Damage} de daño a la unidad con mayor poder de esta fila.
202177_fluff;Dicen que los elfos entienden mejor a los caballos que a los humanos. Y no se equivocan.
202177_name;Jinete Scoia'tael
202177_tooltip;<keyword=deploy>Despliegue</keyword>: inflige {Damage} de daño a una unidad.
202178_fluff;¿Abandonar a un amigo en peligro? ¡Nunca!
202178_name;Jaskier: Amigo leal
202178_tooltip;Al final de la ronda, mueve esta carta desde el cementerio a tu mazo.
202179_fluff;¡Recuerden, cadetes! ¡El que primero desenfunde la espada tiene la ventaja sobre su enemigo!
202179_name;Ventaja táctica
202179_tooltip;<keyword=immune>Inmune</keyword>. <keyword=doomed>Condenado</keyword>.\n<keyword=order>Orden</keyword>: otorga {Boost} de potencia a un aliado, luego <keyword=banish>destierra</keyword> a esta unidad.
202180_fluff;¡El sol brilló hace un momento! ¡Lo juro por los dioses!
202180_name;Niebla sobrenatural
202180_tooltip;Al inicio de cada turno, inflige {Damage} de daño a la unidad de mayor poder en esta fila.
32_name_lt;Ragh Nar Roog
32_tooltip_lt;Al inicio de cada turno, inflige {Damage} de daño a la unidad de mayor poder en esta fila.
4_name_lt;Lluvia Torrencial
4_tooltip_lt;Durante {Counter} turnos, al inicio del turno, inflige {Damage} de daño a {MaxTargets} unidades al azar.
64_name_lt;Tormenta de Skellige
64_tooltip_lt;Durante {Counter} turnos, al inicio del turno, inflige {Damage} de daño a todas las unidades en una fila.
card_category_1;Agente doble
card_category_10;Cacería Salvaje
card_category_11;Táctico
card_category_12;Bestia
card_category_13;Líder
card_category_14;Mago
card_category_15;Jefe
card_category_16;Vampiro
card_category_17;Cintra
card_category_18;Insectoide
card_category_19;Jauría
card_category_2;Constructo
card_category_20;Hechizo
card_category_21;Redania
card_category_22;Auxiliar asedio
card_category_23;Clan Drummond
card_category_24;Espectro
card_category_25;Maldito
card_category_26;Soldado
card_category_27;Kaedwen
card_category_28;Vodyanoi
card_category_29;Clan Tuirseach
card_category_3;Clan Tordarroch
card_category_30;Clan Dimun
card_category_31;Brujo
card_category_32;Cultista
card_category_33;Alquimia
card_category_34;Temerario
card_category_35;Clan Heymaey
card_category_36;Camarada
card_category_37;Dríada
card_category_38;Especial
card_category_39;Elfo
card_category_4;Lyria
card_category_40;Necrófago
card_category_41;Máquina
card_category_42;Aedirn
card_category_43;Soporte
card_category_44;Clan An Craite
card_category_46;Trampa
card_category_47;Enano
card_category_48;Dracónido
card_category_49;Ingeniero asedio
card_category_5;Temeria
card_category_50;Oficial
card_category_52;Clima
card_category_53;Orgánico
card_category_54;Objeto
card_category_55;Peligro
card_category_56;Bendición
card_category_57;Emboscada
card_category_58;Condenado
card_category_59;Oso
card_category_6;Ogroide
card_category_60;Franjas Azules
card_category_61;Enjambre
card_category_62;Devorador
card_category_63;Dragón
card_category_64;Arpía
card_category_65;Médico
card_category_66;Rebelde
card_category_67;Irresucitable
card_category_68;Campesino
card_category_69;Poción
card_category_7;Relicto
card_category_70;Reversor
card_category_71;Cambiaformas
card_category_73;Atributo
card_category_75;Agente
card_category_76;Pirata
card_category_77;Barco
card_category_78;Humano
card_category_79;Caballero
card_category_8;Clan Brokvar
card_category_80;Gnomo
card_category_81;Planta
card_category_82;Demonio
card_category_83;Bandido
card_category_84;Vran
card_category_85;Druida
card_category_86;Guerrero
card_category_87;Svalblod
card_category_9;Prueba
card_token_berserk;obsolete
card_token_doomed;Estado que elimina a la unidad de la partida después de que se envía al cementerio.
card_token_immune;No puede ser objetivo.
card_token_lock;Estado que deshabilita las habilidades de una carta y elimina otros estados. Deshabilita y gira las cartas boca abajo.
card_token_marked;Esta unidad está marcada. Ahora es el objetivo de las habilidades de la carta que la marcó.
card_token_resilience;Estado que le permite a una carta permanecer en el tablero al final de la ronda y restablecer su poder base si se potenció.
card_token_spying;Estado de una unidad que se juega o se mueve al lado opuesto del campo de batalla.
keyword_ambush;<#600101>Emboscada:</color> se juega boca abajo para voltearse cuando se cumplen las condiciones de la habilidad.
keyword_armor;<#600101>Armadura:</color> absorbe un cierta cantidad del daño y luego se elimina.
keyword_aura;<#600101>Aura:</color> Habilidad pasiva que se desactiva cuando la unidad es destruida o bloqueada.
keyword_banish;<#600101>Desterrar:</color> elimina de la partida. No activa las habilidades de Agonía.
keyword_banish_in_graveyard;<#600101>Condenado:</color> Unidades: Se retiran del juego cuando se mueven del tablero al cementerio.\nCartas especiales: Se retiran del juego después de activar la habilidad de la carta.
keyword_bloodthirst;<#600101>Sanguinario:</color> el número de unidades enemigas dañadas requeridas para activar esta habilidad.
keyword_bond;<#600101>Vínculo:</color> Activa esta habilidad cada vez que se juega una copia de esta unidad en el mismo lado.
keyword_boon;<#600101>Bendición:</color> efecto positivo de fila. Se puede sustituir con otros efectos de fila y se elimina al final del turno.
keyword_boost;<#600101>Potencia:</color> Aumenta el poder actual de una unidad.
keyword_boosted;<#600101>Potenciada:</color> En una unidad potenciada el poder actual es mayor que su poder original.
keyword_brave;<#600101>Valiente:</color> Activa está habilidad si tu oponente está ganando la ronda actual (calculado después de colocar esta unidad y cualquier unidad generada).
keyword_charge;<#600101>Carga:</color> número de veces que se puede usar una habilidad Orden. Solo las cartas con Carga: X pueden ganar cargas adicionales.
keyword_charm;<#600101>Encantar:</color> mueve a un enemigo a la fila opuesta.
keyword_clone;<#600101>Clon:</color> Una copia exacta de una carta, con el mismo poder y habilidades actuales de esta.
keyword_conceal;<#600101>Ocultar:</color> da vuelta una carta boca arriba en la mano.
keyword_consume;<#600101>Consumir:</color> se come a una unidad para potenciarse según su poder. Si está en el campo de batalla, la destruye. Si está en la mano o en el mazo, la mueve al cementerio. Si está en el cementerio, la elimina de la partida.
keyword_cooldown;<#600101>Enfriamiento:</color> la cantidad de turnos antes de que pueda reusarse una habilidad Orden.
keyword_counter;<#600101>Contador:</color> Reduce el contador siempre que se cumplan las condiciones dadas. Restablece el contador cuando la unidad deja el tablero.
keyword_craven;<#600101>Cobarde:</color> Activa está habilidad si tu oponente está perdiendo la ronda actual.
keyword_create;<#600101>Crear:</color> genera una de tres cartas elegidas al azar de la facción de la carta o las cartas neutrales, a menos que se indique lo contrario.
keyword_crew;<#600101>Relevo:</color> esta unidad activa la habilidad de las unidades relevadas jugadas cerca de ella.
keyword_crewed;<#600101>Relevado:</color> cuando se juega, activa esta habilidad una vez por cada unidad con Relevo adyacente.
keyword_damage;<#600101>Daño:</color> Disminuye el poder actual de una unidad.
keyword_damaged;<#600101>Dañada:</color> En una unidad dañada el poder actual es menor que su poder original.
keyword_deadlock;<#600101>Choque:</color> Activa esta habilidad, solo si los dos jugadores han pasado.
keyword_deathwish;<#600101>Agonía:</color> activa esta habilidad cuando pasa del campo de batalla al cementerio. Nota: las unidades desterradas no se envían al cementerio.
keyword_demote;<#600101>Degrada:</color> Convierte una carta dorada a plata (o de bronce, si ese era su color original).
keyword_deploy;<#600101>Despliegue:</color> activa esta habilidad cuando se juega la carta.
keyword_destroy;<#600101>Destruye:</color> Mueve la carta al cementerio.
keyword_discard;<#600101>Descartar:</color> mueve la carta al cementerio desde la mano. Nota: las habilidades relacionadas no se activan cuando se descarta de forma manual.
keyword_doomed;<#600101>Condenado:</color> estado que elimina una unidad de la partida cuando pasa al cementerio.
keyword_drain;<#600101>Absorción:</color> inflige daño y se potencia por la misma cantidad.
keyword_draw;<#600101>Roba:</color> Mueve la(s) carta(s) superior(es) de tu mazo a tu mano.
keyword_duel;<#600101>Duelo:</color> las unidades se turnan para infligir daño igual a su poder hasta que una es destruida.
keyword_enemy;<#600101>Enemiga:</color> Una unidad en el lado del tablero del oponente.
keyword_fatigue;<#600101>Un solo uso:</color> esta habilidad de carta solo puede usarse una vez por partida.
keyword_friendly;<#600101>Aliada:</color> Una unidad en tu lado del tablero.
keyword_gamble;<#600101>Apostar:</color> Juega un juego de azar.
keyword_gold;<#600101>Inmune:</color> estado que impide que esta carta se vuelva objetivo de ataques.
keyword_hazard;<#600101>Peligro:</color> efecto negativo de fila. Se puede sustituir por otros efectos de fila y se elimina al final del turno.
keyword_heal;<#600101>Sanar:</color> si el poder actual de una unidad es menor que su poder base, restaura su poder base o la cantidad especificada.
keyword_highest;<#600101>Más fuerte:</color> El poder más alto, los empates se resuelven de manera aleatoria.
keyword_idle;<#600101>Inactividad:</color> la cantidad de turnos que una unidad debe permanecer en el tablero antes de que pueda activarse.
keyword_immobile;No puede moverse.
keyword_immune;<#600101>Inmune:</color> No puede ser objetivo.
keyword_leadership;<#600101>Liderazgo:</color> Activa esta habilidad cuando cualquiera de las cartas líderes son jugadas (pero antes de que se resuelva la habilidad del líder).
keyword_lock;<#600101>Bloqueo:</color> estado que deshabilita las habilidades de una carta y elimina otros estados. Deshabilita y revela unidades boca abajo.
keyword_lowest;<#600101>Más débil:</color> El poder más débil, los empates se resuelven de manera aleatoria.
keyword_melee;<#600101>Melé:</color> esta habilidad solo se puede usar en la fila melé.
keyword_mulligan;<#600101>Intercambio:</color> mezcla una carta de tu mano en tu mazo y roba la carta de la parte superior de tu Mazo.
keyword_muster;<#600101>Invocar:</color> Juega una carta automáticamente desde el mazo.
keyword_non_decoyable;<#600101>Rebelde:</color> No puede moverse de vuelta a la mano.
keyword_order;<#600101>Orden:</color> una habilidad que el jugador activa manualmente. Las cartas con Orden no pueden usarse durante 1 turno después de colocarlas en el campo de batalla.
keyword_overstrain;<#600101>Esfuerzo:</color> Desempeña la acción especificada para cada carta que es objetivo de la habilidad precedente.
keyword_pair;<#600101>Par:</color> Activa esta habilidad cuando hay 2 copias presentes en el tablero.
keyword_promote;<#600101>Ascender:</color> Convierte la carta en dorada hasta que la ronda termine.
keyword_ranged;<#600101>A distancia:</color> esta habilidad solo se puede usar en la fila a distancia.
keyword_reach;<#600101>Alcance:</color> la distancia en filas que puedes marcar como blanco.
keyword_regress;<#600101>Reversor:</color> Devuelve la carta a su estado original.
keyword_regressing;<#600101>Reversor:</color> Cuando esta unidad se retira del tablero, su poder original vuelve al valor que tenía en la Colección. No se desactiva con bloqueo.
keyword_reset;<#600101>Restablecer:</color> restablece una carta a su estado inicial (como aparecería en el constructor de mazos).
keyword_resilient;<#600101>Resiliencia:</color> estado que le permite a una unidad permanecer en el tablero al final de la ronda y restablece su poder base si se potenció.
keyword_resistant;<#600101>Resistente:</color> Una unidad resistente no se ve afectada por los efectos del peligro especificados.
keyword_restrained;No se pueden marcar Jefes.
keyword_resurrect;<#600101>Resucitar:</color> juega desde tu cementerio.
keyword_retaliation;<#600101>Represalia:</color> Activa esta habilidad cada vez que esta unidad recibe daño, pero no es enviada al cementerio.
keyword_reveal;<#600101>Revela:</color> muestra una carta para ambos jugadores, luego se oculta de regreso en la mano o mazo.
keyword_revealed;<#600101>Revelada:</color> Una carta en la mano que se ha volteado.
keyword_revenge;<#600101>Venganza:</color> Activa esta habilidad cuando la carta sea enviada desde el tablero al cementerio durante el turno de tu rival..
keyword_round_end;<#600101>Fin de ronda:</color> Activa esta habilidad cuando termina la ronda.
keyword_seize;<#600101>Tomar:</color> mueve a un enemigo a la fila opuesta.
keyword_shield;<#600101>Escudo:</color> Un atributo de escudo protege a una unidad del siguiente efecto que la dañe, debilite o reduzca su poder.
keyword_solitary;<#600101>Solitario:</color> Activa esta habilidad si solo hay una copia de esta carta presente en el tablero.
keyword_spawn;<#600101>Genera:</color> agrega una carta a la partida.
keyword_spring;<#600101>Salta:</color> Voltea una carta de emboscada boca abajo y activa su habilidad.
keyword_spying;<#600101>Espía:</color> estado de una unidad que se juega o se mueve al lado opuesto del campo de batalla.
keyword_strengthen;<#600101>Fortalece:</color> Aumenta el valor original de una unidad.
keyword_stubborn;<#600101>Rebelde:</color> No puede jugarse de nuevo ni regresarse a la mano.
keyword_summon;<#600101>Invoca:</color> se mueve automáticamente al campo de batalla (no se considera jugada).
keyword_swap;<#600101>Intercambiar:</color> mueve una carta de la mano al mazo y saca otra en su lugar durante tu turno.
keyword_thrive;<#600101>Prosperar:</color> otorga 1 de potencia a esta unidad cuando se juega un aliado con mayor poder.
keyword_timer;<#600101>Temporizador:</color> Reduce el temporizador en 1 cada turno mientras esta unidad se encuentra en el tablero. Activa la habilidad cuando llega a 0 (al principio o al final del turno). Reinicia el temporizador cuando la unidad deja el tablero.
keyword_token;<#600101>Atributo:</color> una unidad que es retirada del juego al final de la ronda.
