1_name_lt;Froid mordant
64_tooltip_lt;Au début de {Counter} tours, infligez {Damage} point(s) de dégâts à toutes les unités sur une ligne.
card_category_1;Agent double
card_category_10;Chasse Sauvage
card_category_11;Tactique
card_category_12;Bête
card_category_13;Chef
card_category_14;Mage
card_category_15;Boss
card_category_16;Vampire
card_category_17;Cintra
card_category_18;Insectoïde
card_category_19;Chien errant
card_category_2;Création
card_category_20;Sort
card_category_21;Redania
card_category_22;Aide de siège
card_category_23;Clan Drummond
card_category_24;Spectre
card_category_25;Maudite
card_category_26;Soldat
card_category_27;Kaedwen
card_category_28;Vodyanoi
card_category_29;Clan Tuirseach
card_category_3;Clan Tordarroch
card_category_30;Clan Dimun
card_category_31;Sorceleur
card_category_32;Cultiste
card_category_33;Alchimie
card_category_34;Téméraire
card_category_35;Clan Heymaey
card_category_36;Attaque éclair
card_category_37;Dryade
card_category_38;Spéciale
card_category_39;Elfe
card_category_4;Lyrie
card_category_40;Nécrophage
card_category_41;Machine de guerre
card_category_42;Aedirn
card_category_43;Soutien
card_category_44;Clan An Craite
card_category_46;Piège
card_category_47;Nain
card_category_48;Draconide
card_category_49;Machine de siège
card_category_5;Temeria
card_category_50;Officier
card_category_52;Météo
card_category_53;Organique
card_category_54;Objet
card_category_55;Danger
card_category_56;Avantage
card_category_57;Embuscade
card_category_58;Condamnée
card_category_59;Ours
card_category_6;Ogroïde
card_category_60;Stries Bleues
card_category_61;Reproductible
card_category_62;Dévoreur
card_category_63;Dragon
card_category_64;Harpie
card_category_65;Médecin
card_category_66;Obstinée
card_category_67;Mort permanente
card_category_68;Paysan
card_category_69;Potion
card_category_7;Vestige
card_category_70;Régression
card_category_71;Doppler
card_category_73;Éphémère
card_category_75;Agent
card_category_76;Pirate
card_category_77;Vaisseau
card_category_78;Humain
card_category_79;Chevalier
card_category_8;Clan Brokvar
card_category_80;Gnome
card_category_81;Plante
card_category_82;Démon
card_category_83;Bandit
card_category_84;Vran
card_category_85;Druide
card_category_86;Guerrier
card_category_87;Svalblod
card_category_9;Test
card_token_berserk;obsolete
card_token_doomed;Attribut qui retire l'unité de la partie après que celle-ci est déplacée vers le cimetière.
card_token_immune;L'unité ne peut pas être ciblée.
card_token_lock;Attribut qui neutralise les capacités d'une carte et enlève les autres attributs. Neutralise et révèle les cartes face cachée.
card_token_marked;Cette unité est marquée. Elle sera désormais la cible des capacités de la carte l'ayant marquée.
card_token_resilience;Attribut permettant à la carte de rester sur le plateau au terme de la manche. Sa force initiale est ensuite rétablie si l'unité est améliorée.
card_token_spying;Attribut d'une unité jouée ou déplacée du côté opposé du champ de bataille.
keyword_ambush;<#600101>Embuscade :</color> carte jouée face cachée, puis retournée lorsque la condition de la capacité est remplie.
keyword_armor;<#600101>Armure :</color> absorbe une certaine quantité de dégâts infligés à une unité, puis disparaît.
keyword_aura;<#600101>Aura :</color> capacité passive annulée lorsque l'unité est détruite ou verrouillée.
keyword_banish;<#600101>Bannir :</color> retirer de la partie. Ne déclenche pas les capacités du Baroud d'honneur.
keyword_banish_in_graveyard;<#600101>Condamnée :</color> Unité : retirer de la partie lorsqu'elle est déplacée du plateau vers le cimetière.\nCarte spéciale : retirer de la partie après avoir déclenché sa capacité.
keyword_bloodthirst;<#600101>Soif de sang :</color> nombre d'unités ennemies endommagées requis pour déclencher la capacité en question.
keyword_bond;<#600101>Lien :</color> déclencher cette capacité chaque fois qu'une copie de la présente unité est jouée du même côté.
keyword_boon;<#600101>Avantage :</color> effet de ligne bénéfique. Peut être remplacé ou dissipé à la fin du tour par certains effets de ligne.
keyword_boost;<#600101>Amélioration :</color> augmenter la force actuelle d'une unité.
keyword_boosted;<#600101>Améliorée :</color> la force actuelle d'une unité (après amélioration) est supérieure à sa force initiale.
keyword_brave;<#600101>Brave :</color> déclencher cette capacité si votre adversaire mène dans la manche actuelle (calcul effectué une fois la présente unité placée ainsi que toute unité qu'elle génère).
keyword_charge;<#600101>Utilisation :</color> le nombre de fois qu'une capacité Ordre peut être utilisée. Seules les cartes avec Utilisation : X peuvent recevoir des Utilisations additionnelles.
keyword_charm;<#600101>Charmer :</color> déplacer un ennemi vers le côté opposé.
keyword_clone;<#600101>Clone :</color> une copie exacte d'une carte, dotée d'une force actuelle et de capacités identiques.
keyword_conceal;<#600101>Dissimuler :</color> retourner une carte révélée en main.
keyword_consume;<#600101>Dévorer :</color> manger une unité et s'en attribuer la force. Si elle se trouve sur le champ de bataille, elle est détruite. Si elle se trouve dans la main ou dans le jeu, elle est déplacée dans le cimetière. Si elle se trouve dans le cimetière, elle est retirée de la partie.
keyword_cooldown;<#600101>Réutilisation :</color> nombre de tours avant qu'une capacité Ordre puisse être déclenchée à nouveau.
keyword_counter;<#600101>Compteur :</color> réduire le compteur chaque fois que les conditions requises sont remplies. Réinitialiser le compteur lorsque l'unité quitte le plateau.
keyword_craven;<#600101>Lâche :</color> déclencher cette capacité si votre adversaire est mené(e) dans la manche actuelle.
keyword_create;<#600101>Créer :</color> générer l'une des trois cartes choisies aléatoirement parmi une faction spécifiée et les cartes neutres, sauf mention contraire.
keyword_crew;<#600101>Appui :</color> cette unité déclenche la capacité des unités appuyées qui lui sont adjacentes.
keyword_crewed;<#600101>Appuyée :</color> lorsqu'elle est jouée, déclencher cette capacité une fois pour chaque unité Appui adjacente.
keyword_damage;<#600101>Dégâts :</color> réduire la force actuelle d'une unité.
keyword_damaged;<#600101>Endommagée :</color> la force actuelle d'une unité (après dégâts) est inférieure à sa force initiale.
keyword_deadlock;<#600101>Affrontement :</color> déclencher cette capacité uniquement si aucun joueur n'a passé.
keyword_deathwish;<#600101>Baroud d'honneur :</color> déclencher cette capacité lorsque la carte est déplacée du champ de bataille vers le cimetière. Note : les unités bannies ne sont pas envoyées au cimetière.
keyword_demote;<#600101>Rétrograder :</color> convertir une carte Or en carte Argent (ou en Bronze, si la carte était Bronze à l'origine).
keyword_deploy;<#600101>Déploiement :</color> déclencher cette capacité lorsque la carte est jouée.
keyword_destroy;<#600101>Détruire :</color> déplacer la carte vers le cimetière.
keyword_discard;<#600101>Défausser :</color> déplacer une carte de votre main vers le cimetière. Remarque : les capacités associées ne sont pas déclenchées lorsqu'une carte est défaussée manuellement.
keyword_doomed;<#600101>Condamnée :</color> attribut qui retire la carte de la partie après que celle-ci est déplacée vers le cimetière.
keyword_drain;<#600101>Drainer :</color> infliger des dégâts à une unité tout en améliorant la présente unité du même nombre de points.
keyword_draw;<#600101>Tirer :</color> déplacer une ou plusieurs cartes du dessus de votre jeu vers votre main.
keyword_duel;<#600101>Duel :</color> les unités s'infligent tour à tour des dégâts équivalant à leur force jusqu'à ce que l'une des deux soit détruite.
keyword_enemy;<#600101>Ennemi :</color> toute unité située du côté adverse du plateau.
keyword_fatigue;<#600101>Utilisation unique :</color> la capacité de la présente carte ne peut être utilisée qu'une fois par partie.
keyword_friendly;<#600101>Allié :</color> toute unité située de votre côté du plateau.
keyword_gamble;<#600101>Parier :</color> jouez à un jeu de hasard.
keyword_gold;<#600101>Invulnérable :</color> attribut qui permet à cette carte de ne pas être ciblée.
keyword_hazard;<#600101>Danger :</color> effet de ligne néfaste. Peut être remplacé ou dissipé à la fin du tour par certains effets de ligne.
keyword_heal;<#600101>Soigner :</color> si la force actuelle d'une unité est inférieure à sa force initiale, rétablir la force initiale ou restaurer un nombre de points donné.
keyword_highest;<#600101>Plus forte :</color> la force la plus élevée. En cas d'égalité, l'opération s'effectue aléatoirement.
keyword_idle;<#600101>En sommeil :</color> le nombre de tours durant lequel une unité doit rester sur le plateau avant d'être déclenchée.
keyword_immobile;Déplacement impossible.
keyword_immune;<#600101>Invulnérable :</color> l'unité ne peut pas être ciblée.
keyword_leadership;<#600101>Meneur :</color> déclencher cette capacité lorsqu'une carte de chef est jouée (mais avant que la capacité de chef ne soit résolue).
keyword_lock;<#600101>Verrouillage :</color> attribut qui neutralise les capacités d'une carte et enlève les autres attributs. Neutralise et révèle les cartes face cachée.
keyword_lowest;<#600101>Plus faible :</color> la force la plus basse. En cas d'égalité, l'opération s'effectue aléatoirement.
keyword_melee;<#600101>Combat rapproché :</color> cette capacité ne peut être utilisée que sur la ligne de combat rapproché.
keyword_mulligan;<#600101>Échanger :</color> replacer une carte de votre main dans votre jeu, le mélanger, puis tirer la première carte de votre jeu.
keyword_muster;<#600101>Invoquer :</color> jouez la carte automatiquement depuis votre jeu.
keyword_non_decoyable;<#600101>Obstinée :</color> la carte ne peut pas être replacée dans la main.
keyword_order;<#600101>Ordre :</color> capacité déclenchée manuellement par le joueur. Il faut attendre 1 tour après avoir placé une carte possédant un Ordre sur le champ de bataille pour pouvoir l'utiliser.
keyword_overstrain;<#600101>Effort :</color> réaliser l'action spécifiée pour chaque carte visée par la capacité précédente.
keyword_pair;<#600101>Paire :</color> déclencher cette capacité lorsque 2 copies de cette carte se trouvent sur le plateau.
keyword_promote;<#600101>Promouvoir :</color> convertir la carte en carte Or jusqu'à la fin de la manche.
keyword_ranged;<#600101>Combat à distance :</color> cette capacité ne peut être utilisée que sur la ligne de combat à distance.
keyword_reach;<#600101>Portée :</color> la distance, en nombre de lignes, à laquelle doivent se situer vos cibles.
keyword_regress;<#600101>Régression :</color> rendre à la carte son état d'origine.
keyword_regressing;<#600101>Régression :</color> lorsque la présente unité est retirée du plateau, sa force initiale reprend la valeur qu'elle a dans la collection. Non neutralisée par Verrouillage.
keyword_reset;<#600101>Réinitialiser :</color> rétablir la force initiale de l'unité et retirer les effets et capacités ajoutées.
keyword_resilient;<#600101>Tenace :</color> attribut permettant à l'unité de rester sur le plateau au terme de la manche. Sa force initiale est ensuite rétablie si l'unité est améliorée.
keyword_resistant;<#600101>Résistant :</color> une unité résistante n'est pas affectée par l'effet danger spécifié.
keyword_restrained;Impossible de prendre les Boss pour cible.
keyword_resurrect;<#600101>Ressusciter :</color> jouer depuis votre cimetière.
keyword_retaliation;<#600101>Représailles :</color> déclencher cette capacité chaque fois que la présente unité est endommagée sans être envoyée au cimetière.
keyword_reveal;<#600101>Révéler :</color> montrer une carte aux deux joueurs, puis la remettre face cachée dans la main ou dans le jeu.
keyword_revealed;<#600101>Révélée :</color> une carte de la main qui a été retournée.
keyword_revenge;<#600101>Vengeance :</color> déclenchez cette capacité lorsque la carte est déplacée du plateau vers le cimetière durant le tour de votre adversaire.
keyword_round_end;<#600101>Fin de la manche :</color> déclencher cette capacité au terme de la manche.
keyword_seize;<#600101>Saisir :</color> déplacer un ennemi vers la ligne opposée.
keyword_shield;<#600101>Bouclier :</color> un Bouclier est Éphémère et protège une unité contre le prochain effet infligeant des dégâts, affaiblissant ou réduisant la force.
keyword_solitary;<#600101>Solitaire :</color> déclencher cette capacité lorsqu'une seule copie de cette carte se trouve sur le plateau.
keyword_spawn;<#600101>Générer :</color> ajouter une carte à la partie.
keyword_spring;<#600101>Retourner :</color> retourner une carte Embuscade jouée face cachée et déclencher sa capacité.
keyword_spying;<#600101>Espion :</color> attribut d'une unité jouée ou déplacée du côté opposé du champ de bataille.
keyword_strengthen;<#600101>Renforcer :</color> augmenter la force initiale d'une unité.
keyword_stubborn;<#600101>Obstinée :</color> la carte ne peut pas être rejouée ou replacée dans la main.
keyword_summon;<#600101>Invoquer :</color> déplacer automatiquement vers le champ de bataille (la carte n'est pas considérée comme jouée).
keyword_swap;<#600101>Échanger :</color> déplacer une carte de la main vers le jeu et en tirer une autre à la place durant votre tour.
keyword_thrive;<#600101>Développement :</color> améliorer la présente unité de 1 point chaque fois qu'un allié plus fort est joué.
keyword_timer;<#600101>Décompte :</color> réduire le décompte de 1 à chaque tour tant que la présente unité est sur le plateau. Déclencher la capacité lorsque le décompte atteint 0 (au début ou à la fin du tour). Réinitialiser le décompte lorsque l'unité quitte le plateau.
